project,bug_id,mutant_no,status,killed
Math,101,68,LIVE,0
Math,101,69,UNCOV,0
Math,101,70,FAIL,1
Math,101,71,EXC,1
Math,101,72,FAIL,1
Math,101,73,EXC,1
Math,101,74,FAIL,1
Math,101,75,LIVE,0
Math,101,76,LIVE,0
Math,101,77,FAIL,1
Math,101,78,LIVE,0
Math,101,79,FAIL,1
Math,101,80,LIVE,0
Math,101,81,EXC,1
Math,101,82,LIVE,0
Math,101,83,LIVE,0
Math,101,84,FAIL,1
Math,101,85,FAIL,1
Math,101,86,FAIL,1
Math,101,87,LIVE,0
Math,101,88,LIVE,0
Math,101,89,FAIL,1
Math,101,90,EXC,1
Math,101,91,LIVE,0
Math,101,92,EXC,1
Math,101,93,FAIL,1
Math,101,94,LIVE,0
Math,101,95,FAIL,1
Math,101,96,LIVE,0
Math,101,97,FAIL,1
Math,101,98,FAIL,1
Math,101,99,FAIL,1
Math,101,100,LIVE,0
Math,101,101,EXC,1
Math,101,102,FAIL,1
Math,101,103,FAIL,1
Math,101,104,FAIL,1
Math,101,105,FAIL,1
Math,101,106,FAIL,1
Math,101,107,FAIL,1
Math,101,108,FAIL,1
Math,101,109,FAIL,1
Math,101,110,FAIL,1
Math,101,111,LIVE,0
Math,101,112,EXC,1
Math,101,113,EXC,1
Math,101,114,LIVE,0
Math,101,115,LIVE,0
Math,101,116,FAIL,1
Math,101,117,EXC,1
Math,101,118,FAIL,1
Math,101,119,LIVE,0
Math,101,120,FAIL,1
Math,101,121,EXC,1
Math,101,122,LIVE,0
Math,101,123,LIVE,0
Math,101,124,FAIL,1
Math,101,125,FAIL,1
Math,101,126,FAIL,1
Math,101,127,FAIL,1
Math,101,128,FAIL,1
Math,101,129,FAIL,1
Math,101,130,FAIL,1
Math,101,131,EXC,1
Math,101,132,FAIL,1
Math,101,133,LIVE,0
Math,101,134,LIVE,0
Math,101,135,FAIL,1
Math,101,136,FAIL,1
Math,101,137,FAIL,1
Math,101,138,FAIL,1
Math,101,139,LIVE,0
Math,101,140,FAIL,1
Math,101,141,FAIL,1
Math,101,142,FAIL,1
Math,101,143,FAIL,1
Math,101,144,LIVE,0
Math,101,145,FAIL,1
Math,101,146,FAIL,1
Math,101,147,EXC,1
Math,101,148,LIVE,0
Math,101,149,FAIL,1
Math,101,150,FAIL,1
Math,101,151,FAIL,1
Math,101,152,EXC,1
Math,101,153,EXC,1
Math,101,154,FAIL,1
Math,101,155,EXC,1
Math,101,156,FAIL,1
Math,101,157,EXC,1
Math,101,158,FAIL,1
Math,101,159,EXC,1
Math,101,160,EXC,1
Math,101,161,EXC,1
Math,101,162,FAIL,1
Math,101,163,EXC,1
Math,101,164,FAIL,1
Math,101,165,EXC,1
Math,102,1,FAIL,1
Math,102,2,FAIL,1
Math,102,3,EXC,1
Math,102,4,FAIL,1
Math,102,5,FAIL,1
Math,102,6,EXC,1
Math,102,7,LIVE,0
Math,102,8,FAIL,1
Math,102,9,LIVE,0
Math,102,10,EXC,1
Math,102,11,EXC,1
Math,102,12,LIVE,0
Math,102,13,EXC,1
Math,102,14,FAIL,1
Math,102,15,EXC,1
Math,102,16,LIVE,0
Math,102,17,FAIL,1
Math,102,18,FAIL,1
Math,102,19,EXC,1
Math,102,20,FAIL,1
Math,102,21,FAIL,1
Math,102,22,FAIL,1
Math,102,23,FAIL,1
Math,102,24,FAIL,1
Math,102,25,EXC,1
Math,102,26,EXC,1
Math,102,27,FAIL,1
Math,102,28,FAIL,1
Math,102,29,FAIL,1
Math,102,30,LIVE,0
Math,102,31,LIVE,0
Math,102,32,LIVE,0
Math,102,33,LIVE,0
Math,102,34,LIVE,0
Math,102,35,LIVE,0
Math,102,36,LIVE,0
Math,102,37,LIVE,0
Math,102,38,LIVE,0
Math,102,39,LIVE,0
Math,102,40,LIVE,0
Math,102,41,FAIL,1
Math,102,42,FAIL,1
Math,102,43,FAIL,1
Math,102,44,FAIL,1
Math,102,45,FAIL,1
Math,102,46,FAIL,1
Math,102,47,FAIL,1
Math,102,48,FAIL,1
Math,102,49,FAIL,1
Math,102,50,FAIL,1
Math,102,51,FAIL,1
Math,102,52,EXC,1
Math,102,53,EXC,1
Math,102,54,FAIL,1
Math,102,55,FAIL,1
Math,102,56,LIVE,0
Math,102,57,FAIL,1
Math,102,58,FAIL,1
Math,102,59,FAIL,1
Math,102,60,FAIL,1
Math,102,61,FAIL,1
Math,102,62,FAIL,1
Math,102,63,FAIL,1
Math,102,64,FAIL,1
Math,102,65,FAIL,1
Math,102,66,FAIL,1
Math,102,67,FAIL,1
Math,102,68,FAIL,1
Math,102,69,FAIL,1
Math,102,70,FAIL,1
Math,102,71,FAIL,1
Math,102,72,FAIL,1
Math,102,73,FAIL,1
Math,102,74,FAIL,1
Math,102,75,FAIL,1
Math,102,76,FAIL,1
Math,102,77,FAIL,1
Math,102,78,FAIL,1
Math,102,79,FAIL,1
Math,102,80,FAIL,1
Math,102,81,FAIL,1
Math,102,82,FAIL,1
Math,102,83,FAIL,1
Math,102,84,FAIL,1
Math,102,85,FAIL,1
Math,102,86,FAIL,1
Math,102,87,FAIL,1
Math,102,88,FAIL,1
Math,102,89,FAIL,1
Math,102,90,FAIL,1
Math,102,91,FAIL,1
Math,102,92,FAIL,1
Math,102,93,FAIL,1
Math,102,94,FAIL,1
Math,102,95,EXC,1
Math,102,96,FAIL,1
Math,102,97,FAIL,1
Math,102,98,FAIL,1
Math,102,99,TIME,1
Math,102,100,FAIL,1
Math,102,101,FAIL,1
Math,102,102,FAIL,1
Math,102,103,FAIL,1
Math,102,104,FAIL,1
Math,102,105,FAIL,1
Math,102,106,EXC,1
Math,102,107,LIVE,0
Math,102,108,LIVE,0
Math,102,109,LIVE,0
Math,102,110,EXC,1
Math,102,111,EXC,1
Math,102,112,EXC,1
Math,102,113,EXC,1
Math,102,114,LIVE,0
Math,102,115,FAIL,1
Math,102,116,FAIL,1
Math,102,117,LIVE,0
Math,102,118,EXC,1
Math,102,119,FAIL,1
Math,102,120,LIVE,0
Math,102,121,FAIL,1
Math,102,122,EXC,1
Math,102,123,LIVE,0
Math,102,124,EXC,1
Math,102,125,FAIL,1
Math,102,126,FAIL,1
Math,102,127,FAIL,1
Math,102,128,EXC,1
Math,102,129,LIVE,0
Math,102,130,EXC,1
Math,102,131,FAIL,1
Math,102,132,FAIL,1
Math,102,133,EXC,1
Math,102,134,LIVE,0
Math,102,135,EXC,1
Math,102,136,FAIL,1
Math,102,137,FAIL,1
Math,102,138,FAIL,1
Math,102,139,FAIL,1
Math,102,140,FAIL,1
Math,102,141,FAIL,1
Math,102,142,FAIL,1
Math,102,143,EXC,1
Math,102,144,LIVE,0
Math,102,145,EXC,1
Math,102,146,FAIL,1
Math,102,147,FAIL,1
Math,102,148,EXC,1
Math,102,149,LIVE,0
Math,102,150,EXC,1
Math,102,151,FAIL,1
Math,102,152,FAIL,1
Math,102,153,FAIL,1
Math,102,154,FAIL,1
Math,102,155,FAIL,1
Math,102,156,FAIL,1
Math,102,157,FAIL,1
Math,102,158,FAIL,1
Math,102,159,FAIL,1
Math,102,160,FAIL,1
Math,102,161,FAIL,1
Math,102,162,FAIL,1
Math,102,163,LIVE,0
Math,102,164,FAIL,1
Math,102,165,FAIL,1
Math,102,166,FAIL,1
Math,102,167,LIVE,0
Math,102,168,FAIL,1
Math,102,169,FAIL,1
Math,102,170,FAIL,1
Math,102,171,FAIL,1
Math,102,172,FAIL,1
Math,102,173,FAIL,1
Math,102,174,FAIL,1
Math,102,175,FAIL,1
Math,102,176,FAIL,1
Math,102,177,FAIL,1
Math,102,178,LIVE,0
Math,102,179,FAIL,1
Math,102,180,FAIL,1
Math,102,181,EXC,1
Math,102,182,FAIL,1
Math,102,183,FAIL,1
Math,102,184,FAIL,1
Math,102,185,LIVE,0
Math,102,186,EXC,1
Math,102,187,FAIL,1
Math,102,188,FAIL,1
Math,102,189,EXC,1
Math,102,190,FAIL,1
Math,102,191,FAIL,1
Math,102,192,FAIL,1
Math,102,193,EXC,1
Math,102,194,FAIL,1
Math,102,195,EXC,1
Math,102,196,FAIL,1
Math,102,197,FAIL,1
Math,102,198,FAIL,1
Math,102,199,FAIL,1
Math,102,200,FAIL,1
Math,102,201,FAIL,1
Math,102,202,FAIL,1
Math,102,203,FAIL,1
Math,102,204,EXC,1
Math,102,205,FAIL,1
Math,102,206,FAIL,1
Math,102,207,LIVE,0
Math,102,208,EXC,1
Math,102,209,EXC,1
Math,102,210,EXC,1
Math,102,211,EXC,1
Math,102,212,LIVE,0
Math,102,213,LIVE,0
Math,102,214,LIVE,0
Math,102,215,FAIL,1
Math,102,216,EXC,1
Math,102,217,FAIL,1
Math,102,218,LIVE,0
Math,102,219,FAIL,1
Math,102,220,LIVE,0
Math,102,221,LIVE,0
Math,102,222,EXC,1
Math,102,223,LIVE,0
Math,102,224,LIVE,0
Math,102,225,LIVE,0
Math,102,226,LIVE,0
Math,102,227,EXC,1
Math,102,228,LIVE,0
Math,102,229,LIVE,0
Math,102,230,LIVE,0
Math,102,231,EXC,1
Math,102,232,LIVE,0
Math,102,233,LIVE,0
Math,102,234,FAIL,1
Math,102,235,EXC,1
Math,102,236,FAIL,1
Math,102,237,FAIL,1
Math,102,238,FAIL,1
Math,102,239,FAIL,1
Math,102,240,LIVE,0
Math,102,241,LIVE,0
Math,102,242,FAIL,1
Math,102,243,EXC,1
Math,102,244,EXC,1
Math,102,245,EXC,1
Math,102,246,EXC,1
Math,102,247,EXC,1
Math,102,248,EXC,1
Math,102,249,FAIL,1
Math,102,250,EXC,1
Math,102,251,EXC,1
Math,102,252,FAIL,1
Math,102,253,FAIL,1
Math,102,254,LIVE,0
Math,102,255,EXC,1
Math,102,256,FAIL,1
Math,102,257,FAIL,1
Math,102,258,LIVE,0
Math,102,259,LIVE,0
Math,102,260,FAIL,1
Math,102,261,FAIL,1
Math,102,262,LIVE,0
Math,102,263,FAIL,1
Math,102,264,FAIL,1
Math,102,265,FAIL,1
Math,102,266,FAIL,1
Math,102,267,FAIL,1
Math,102,268,FAIL,1
Math,102,269,FAIL,1
Math,102,270,FAIL,1
Math,102,271,EXC,1
Math,102,272,EXC,1
Math,102,273,FAIL,1
Math,102,274,FAIL,1
Math,102,275,FAIL,1
Math,102,276,LIVE,0
Math,102,277,LIVE,0
Math,102,278,FAIL,1
Math,102,279,FAIL,1
Math,102,280,FAIL,1
Math,102,281,LIVE,0
Math,102,282,LIVE,0
Math,102,283,FAIL,1
Math,102,284,EXC,1
Math,102,285,FAIL,1
Math,102,286,LIVE,0
Math,102,287,LIVE,0
Math,102,288,FAIL,1
Math,102,289,FAIL,1
Math,102,290,FAIL,1
Math,102,291,FAIL,1
Math,102,292,FAIL,1
Math,102,293,FAIL,1
Math,102,294,FAIL,1
Math,102,295,FAIL,1
Math,102,296,FAIL,1
Math,102,297,FAIL,1
Math,102,298,FAIL,1
Math,102,299,FAIL,1
Math,102,300,FAIL,1
Math,102,301,FAIL,1
Math,102,302,FAIL,1
Math,102,303,FAIL,1
Math,102,304,FAIL,1
Math,102,305,FAIL,1
Math,102,306,FAIL,1
Math,102,307,FAIL,1
Math,102,308,FAIL,1
Math,102,309,FAIL,1
Math,102,310,FAIL,1
Math,102,311,FAIL,1
Math,102,312,FAIL,1
Math,102,313,FAIL,1
Math,102,314,FAIL,1
Math,102,315,FAIL,1
Math,102,316,FAIL,1
Math,102,317,FAIL,1
Math,102,318,FAIL,1
Math,102,319,FAIL,1
Math,102,320,FAIL,1
Math,102,321,FAIL,1
Math,102,322,FAIL,1
Math,102,323,FAIL,1
Math,102,324,FAIL,1
Math,102,325,EXC,1
Math,102,326,FAIL,1
Math,102,327,FAIL,1
Math,102,328,FAIL,1
Math,102,329,FAIL,1
Math,102,330,FAIL,1
Math,102,331,FAIL,1
Math,102,332,FAIL,1
Math,102,333,FAIL,1
Math,102,334,FAIL,1
Math,102,335,FAIL,1
Math,102,336,EXC,1
Math,102,337,LIVE,0
Math,102,338,LIVE,0
Math,102,339,LIVE,0
Math,102,340,EXC,1
Math,102,341,EXC,1
Math,102,342,EXC,1
Math,102,343,EXC,1
Math,102,344,LIVE,0
Math,102,345,LIVE,0
Math,102,346,LIVE,0
Math,102,347,LIVE,0
Math,102,348,EXC,1
Math,102,349,FAIL,1
Math,102,350,LIVE,0
Math,102,351,FAIL,1
Math,102,352,FAIL,1
Math,102,353,FAIL,1
Math,102,354,EXC,1
Math,102,355,LIVE,0
Math,102,356,FAIL,1
Math,102,357,LIVE,0
Math,102,358,EXC,1
Math,102,359,FAIL,1
Math,102,360,FAIL,1
Math,102,361,EXC,1
Math,102,362,EXC,1
Math,102,363,FAIL,1
Math,102,364,EXC,1
Math,102,365,EXC,1
Math,102,366,EXC,1
Math,102,367,FAIL,1
Math,102,368,LIVE,0
Math,102,369,EXC,1
Math,102,370,LIVE,0
Math,102,371,EXC,1
Math,102,372,EXC,1
Math,102,373,LIVE,0
Math,102,374,EXC,1
Math,102,375,LIVE,0
Math,102,376,EXC,1
Math,102,377,EXC,1
Math,102,378,EXC,1
Math,102,379,EXC,1
Math,102,380,FAIL,1
Math,102,381,EXC,1
Math,102,382,EXC,1
Math,102,383,FAIL,1
Math,102,384,LIVE,0
Math,102,385,FAIL,1
Math,102,386,FAIL,1
Math,102,387,LIVE,0
Math,102,388,EXC,1
Math,102,389,FAIL,1
Math,102,390,EXC,1
Math,102,391,FAIL,1
Math,102,392,EXC,1
Math,102,393,EXC,1
Math,102,394,FAIL,1
Math,102,395,LIVE,0
Math,102,396,FAIL,1
Math,102,397,EXC,1
Math,102,398,LIVE,0
Math,102,399,FAIL,1
Math,102,400,FAIL,1
Math,102,401,EXC,1
Math,102,402,FAIL,1
Math,102,403,EXC,1
Math,102,404,EXC,1
Math,102,405,FAIL,1
Math,102,406,LIVE,0
Math,102,407,EXC,1
Math,102,408,LIVE,0
Math,102,409,EXC,1
Math,102,410,FAIL,1
Math,102,411,EXC,1
Math,102,412,LIVE,0
Math,102,413,EXC,1
Math,102,414,EXC,1
Math,102,415,FAIL,1
Math,102,416,FAIL,1
Math,102,417,EXC,1
Math,102,418,EXC,1
Math,103,1,LIVE,0
Math,103,2,LIVE,0
Math,103,3,LIVE,0
Math,103,4,LIVE,0
Math,103,5,FAIL,1
Math,103,6,FAIL,1
Math,103,7,LIVE,0
Math,103,8,LIVE,0
Math,103,9,EXC,1
Math,103,10,EXC,1
Math,103,11,FAIL,1
Math,103,12,EXC,1
Math,103,13,FAIL,1
Math,103,14,FAIL,1
Math,103,15,LIVE,0
Math,103,16,EXC,1
Math,103,17,FAIL,1
Math,103,18,FAIL,1
Math,103,19,FAIL,1
Math,103,20,FAIL,1
Math,103,21,FAIL,1
Math,103,22,FAIL,1
Math,103,23,FAIL,1
Math,103,24,FAIL,1
Math,103,25,FAIL,1
Math,103,26,FAIL,1
Math,103,27,FAIL,1
Math,103,28,FAIL,1
Math,103,29,FAIL,1
Math,103,30,FAIL,1
Math,103,31,EXC,1
Math,103,32,FAIL,1
Math,103,33,EXC,1
Math,103,34,FAIL,1
Math,103,35,FAIL,1
Math,103,36,FAIL,1
Math,103,37,FAIL,1
Math,103,38,FAIL,1
Math,103,39,FAIL,1
Math,103,40,FAIL,1
Math,103,41,FAIL,1
Math,103,42,FAIL,1
Math,103,43,FAIL,1
Math,103,44,LIVE,0
Math,103,45,LIVE,0
Math,103,46,LIVE,0
Math,103,47,LIVE,0
Math,103,48,LIVE,0
Math,103,49,LIVE,0
Math,103,50,LIVE,0
Math,103,51,LIVE,0
Math,103,52,LIVE,0
Math,103,53,LIVE,0
Math,103,54,FAIL,1
Math,103,55,LIVE,0
Math,103,56,EXC,1
Math,103,57,FAIL,1
Math,103,58,LIVE,0
Math,103,59,LIVE,0
Math,103,60,LIVE,0
Math,103,61,LIVE,0
Math,103,62,LIVE,0
Math,103,63,LIVE,0
Math,103,64,LIVE,0
Math,103,65,LIVE,0
Math,103,66,LIVE,0
Math,103,67,LIVE,0
Math,103,68,LIVE,0
Math,103,69,LIVE,0
Math,103,70,LIVE,0
Math,103,71,EXC,1
Math,103,72,FAIL,1
Math,103,73,FAIL,1
Math,103,74,FAIL,1
Math,103,75,FAIL,1
Math,103,76,FAIL,1
Math,103,77,FAIL,1
Math,103,78,FAIL,1
Math,103,79,FAIL,1
Math,103,80,FAIL,1
Math,103,81,FAIL,1
Math,103,82,FAIL,1
Math,103,83,FAIL,1
Math,103,84,EXC,1
Math,103,85,EXC,1
Math,103,86,LIVE,0
Math,103,87,LIVE,0
Math,103,88,EXC,1
Math,103,89,EXC,1
Math,103,90,LIVE,0
Math,103,91,LIVE,0
Math,103,92,EXC,1
Math,103,93,LIVE,0
Math,103,94,LIVE,0
Math,103,95,LIVE,0
Math,103,96,LIVE,0
Math,103,97,EXC,1
Math,103,98,LIVE,0
Math,103,99,LIVE,0
Math,103,100,LIVE,0
Math,103,101,EXC,1
Math,103,102,EXC,1
Math,103,103,LIVE,0
Math,103,104,LIVE,0
Math,103,105,LIVE,0
Math,103,106,LIVE,0
Math,103,107,LIVE,0
Math,103,108,LIVE,0
Math,103,109,EXC,1
Math,103,110,LIVE,0
Math,103,111,EXC,1
Math,103,112,EXC,1
Math,104,1,FAIL,1
Math,104,2,FAIL,1
Math,104,3,FAIL,1
Math,104,4,FAIL,1
Math,104,5,FAIL,1
Math,104,6,FAIL,1
Math,104,7,FAIL,1
Math,104,8,FAIL,1
Math,104,9,FAIL,1
Math,104,10,FAIL,1
Math,104,11,FAIL,1
Math,104,12,FAIL,1
Math,104,13,FAIL,1
Math,104,14,FAIL,1
Math,104,15,FAIL,1
Math,104,16,FAIL,1
Math,104,17,FAIL,1
Math,104,18,FAIL,1
Math,104,19,FAIL,1
Math,104,20,FAIL,1
Math,104,21,FAIL,1
Math,104,22,FAIL,1
Math,104,23,FAIL,1
Math,104,24,FAIL,1
Math,104,25,FAIL,1
Math,104,26,FAIL,1
Math,104,27,FAIL,1
Math,104,28,FAIL,1
Math,104,29,FAIL,1
Math,104,30,FAIL,1
Math,104,31,FAIL,1
Math,104,32,FAIL,1
Math,104,33,FAIL,1
Math,104,34,FAIL,1
Math,104,35,FAIL,1
Math,104,36,FAIL,1
Math,104,37,FAIL,1
Math,104,38,FAIL,1
Math,104,39,FAIL,1
Math,104,40,FAIL,1
Math,104,41,FAIL,1
Math,104,42,FAIL,1
Math,104,43,FAIL,1
Math,104,44,FAIL,1
Math,104,45,FAIL,1
Math,104,46,FAIL,1
Math,104,47,FAIL,1
Math,104,48,FAIL,1
Math,104,49,FAIL,1
Math,104,50,FAIL,1
Math,104,51,FAIL,1
Math,104,52,LIVE,0
Math,104,53,FAIL,1
Math,104,54,LIVE,0
Math,104,55,FAIL,1
Math,104,56,LIVE,0
Math,104,57,FAIL,1
Math,104,58,LIVE,0
Math,104,59,LIVE,0
Math,104,60,LIVE,0
Math,104,61,LIVE,0
Math,104,62,LIVE,0
Math,104,63,LIVE,0
Math,104,64,LIVE,0
Math,104,65,LIVE,0
Math,104,66,FAIL,1
Math,104,67,FAIL,1
Math,104,68,EXC,1
Math,104,69,EXC,1
Math,104,70,FAIL,1
Math,104,71,EXC,1
Math,104,72,EXC,1
Math,104,73,EXC,1
Math,104,74,FAIL,1
Math,104,75,FAIL,1
Math,104,76,LIVE,0
Math,104,77,FAIL,1
Math,104,78,FAIL,1
Math,104,79,FAIL,1
Math,104,80,FAIL,1
Math,104,81,FAIL,1
Math,104,82,FAIL,1
Math,104,83,FAIL,1
Math,104,84,FAIL,1
Math,104,85,FAIL,1
Math,104,86,FAIL,1
Math,104,87,FAIL,1
Math,104,88,FAIL,1
Math,104,89,FAIL,1
Math,104,90,FAIL,1
Math,104,91,FAIL,1
Math,104,92,FAIL,1
Math,104,93,EXC,1
Math,104,94,FAIL,1
Math,104,95,FAIL,1
Math,104,96,FAIL,1
Math,104,97,FAIL,1
Math,104,98,FAIL,1
Math,104,99,FAIL,1
Math,104,100,FAIL,1
Math,104,101,FAIL,1
Math,104,102,FAIL,1
Math,104,103,FAIL,1
Math,104,104,FAIL,1
Math,104,105,FAIL,1
Math,104,106,FAIL,1
Math,104,107,FAIL,1
Math,104,108,FAIL,1
Math,104,109,FAIL,1
Math,104,110,FAIL,1
Math,104,111,FAIL,1
Math,104,112,FAIL,1
Math,104,113,FAIL,1
Math,104,114,FAIL,1
Math,104,115,FAIL,1
Math,104,116,FAIL,1
Math,104,117,FAIL,1
Math,104,118,FAIL,1
Math,104,119,FAIL,1
Math,104,120,FAIL,1
Math,104,121,FAIL,1
Math,104,122,FAIL,1
Math,104,123,FAIL,1
Math,104,124,FAIL,1
Math,104,125,FAIL,1
Math,104,126,FAIL,1
Math,104,127,FAIL,1
Math,104,128,FAIL,1
Math,104,129,FAIL,1
Math,104,130,FAIL,1
Math,104,131,FAIL,1
Math,104,132,FAIL,1
Math,104,133,FAIL,1
Math,104,134,FAIL,1
Math,104,135,LIVE,0
Math,104,136,LIVE,0
Math,104,137,LIVE,0
Math,104,138,FAIL,1
Math,104,139,FAIL,1
Math,104,140,TIME,1
Math,104,141,TIME,1
Math,104,142,LIVE,0
Math,104,143,FAIL,1
Math,104,144,LIVE,0
Math,104,145,TIME,1
Math,104,146,LIVE,0
Math,104,147,FAIL,1
Math,104,148,FAIL,1
Math,104,149,LIVE,0
Math,104,150,FAIL,1
Math,104,151,FAIL,1
Math,104,152,LIVE,0
Math,104,153,LIVE,0
Math,104,154,LIVE,0
Math,104,155,TIME,1
Math,104,156,FAIL,1
Math,104,157,FAIL,1
Math,104,158,LIVE,0
Math,104,159,LIVE,0
Math,104,160,FAIL,1
Math,104,161,LIVE,0
Math,104,162,FAIL,1
Math,104,163,FAIL,1
Math,104,164,EXC,1
Math,104,165,EXC,1
Math,104,166,TIME,1
Math,104,167,LIVE,0
Math,104,168,EXC,1
Math,104,169,EXC,1
Math,104,170,LIVE,0
Math,104,171,TIME,1
Math,104,172,EXC,1
Math,104,173,TIME,1
Math,104,174,EXC,1
Math,104,175,EXC,1
Math,104,176,FAIL,1
Math,104,177,FAIL,1
Math,104,178,FAIL,1
Math,104,179,FAIL,1
Math,104,180,FAIL,1
Math,104,181,FAIL,1
Math,104,182,FAIL,1
Math,104,183,FAIL,1
Math,104,184,FAIL,1
Math,104,185,FAIL,1
Math,104,186,FAIL,1
Math,104,187,FAIL,1
Math,104,188,FAIL,1
Math,104,189,FAIL,1
Math,104,190,TIME,1
Math,104,191,LIVE,0
Math,104,192,FAIL,1
Math,104,193,LIVE,0
Math,104,194,LIVE,0
Math,104,195,FAIL,1
Math,104,196,LIVE,0
Math,104,197,FAIL,1
Math,104,198,LIVE,0
Math,104,199,TIME,1
Math,104,200,FAIL,1
Math,104,201,TIME,1
Math,104,202,FAIL,1
Math,104,203,FAIL,1
Math,104,204,TIME,1
Math,104,205,FAIL,1
Math,104,206,FAIL,1
Math,104,207,TIME,1
Math,104,208,FAIL,1
Math,104,209,TIME,1
Math,104,210,TIME,1
Math,104,211,FAIL,1
Math,104,212,TIME,1
Math,104,213,TIME,1
Math,104,214,TIME,1
Math,104,215,TIME,1
Math,104,216,TIME,1
Math,104,217,TIME,1
Math,104,218,TIME,1
Math,104,219,TIME,1
Math,104,220,FAIL,1
Math,104,221,FAIL,1
Math,104,222,FAIL,1
Math,104,223,FAIL,1
Math,104,224,FAIL,1
Math,104,225,LIVE,0
Math,104,226,LIVE,0
Math,104,227,EXC,1
Math,104,228,FAIL,1
Math,104,229,FAIL,1
Math,104,230,FAIL,1
Math,104,231,FAIL,1
Math,104,232,FAIL,1
Math,104,233,FAIL,1
Math,104,234,FAIL,1
Math,104,235,FAIL,1
Math,104,236,FAIL,1
Math,104,237,FAIL,1
Math,104,238,FAIL,1
Math,104,239,FAIL,1
Math,104,240,FAIL,1
Math,104,241,FAIL,1
Math,104,242,FAIL,1
Math,104,243,FAIL,1
Math,104,244,FAIL,1
Math,104,245,LIVE,0
Math,104,246,LIVE,0
Math,104,247,LIVE,0
Math,104,248,FAIL,1
Math,104,249,FAIL,1
Math,104,250,LIVE,0
Math,104,251,LIVE,0
Math,104,252,LIVE,0
Math,104,253,FAIL,1
Math,104,254,LIVE,0
Math,104,255,LIVE,0
Math,104,256,LIVE,0
Math,104,257,FAIL,1
Math,104,258,FAIL,1
Math,104,259,LIVE,0
Math,104,260,FAIL,1
Math,104,261,FAIL,1
Math,104,262,LIVE,0
Math,104,263,LIVE,0
Math,104,264,LIVE,0
Math,104,265,LIVE,0
Math,104,266,FAIL,1
Math,104,267,FAIL,1
Math,104,268,LIVE,0
Math,104,269,LIVE,0
Math,104,270,FAIL,1
Math,104,271,LIVE,0
Math,104,272,FAIL,1
Math,104,273,FAIL,1
Math,104,274,EXC,1
Math,104,275,LIVE,0
Math,104,276,FAIL,1
Math,104,277,LIVE,0
Math,104,278,LIVE,0
Math,104,279,EXC,1
Math,104,280,EXC,1
Math,104,281,LIVE,0
Math,104,282,LIVE,0
Math,104,283,LIVE,0
Math,104,284,FAIL,1
Math,104,285,EXC,1
Math,104,286,FAIL,1
Math,104,287,FAIL,1
Math,104,288,FAIL,1
Math,104,289,FAIL,1
Math,104,290,FAIL,1
Math,104,291,FAIL,1
Math,104,292,FAIL,1
Math,104,293,FAIL,1
Math,104,294,FAIL,1
Math,104,295,FAIL,1
Math,104,296,FAIL,1
Math,104,297,FAIL,1
Math,104,298,FAIL,1
Math,104,299,FAIL,1
Math,104,300,FAIL,1
Math,104,301,FAIL,1
Math,104,302,FAIL,1
Math,104,303,FAIL,1
Math,104,304,FAIL,1
Math,104,305,FAIL,1
Math,104,306,FAIL,1
Math,104,307,FAIL,1
Math,104,308,FAIL,1
Math,104,309,FAIL,1
Math,104,310,FAIL,1
Math,104,311,FAIL,1
Math,104,312,FAIL,1
Math,104,313,FAIL,1
Math,104,314,FAIL,1
Math,104,315,FAIL,1
Math,104,316,FAIL,1
Math,104,317,FAIL,1
Math,104,318,FAIL,1
Math,104,319,FAIL,1
Math,104,320,FAIL,1
Math,104,321,FAIL,1
Math,104,322,FAIL,1
Math,104,323,FAIL,1
Math,104,324,FAIL,1
Math,104,325,FAIL,1
Math,104,326,FAIL,1
Math,104,327,FAIL,1
Math,104,328,FAIL,1
Math,104,329,FAIL,1
Math,104,330,FAIL,1
Math,104,331,FAIL,1
Math,104,332,FAIL,1
Math,104,333,FAIL,1
Math,104,334,FAIL,1
Math,104,335,FAIL,1
Math,104,336,FAIL,1
Math,104,337,FAIL,1
Math,104,338,FAIL,1
Math,104,339,FAIL,1
Math,104,340,FAIL,1
Math,104,341,FAIL,1
Math,104,342,FAIL,1
Math,104,343,FAIL,1
Math,105,1,FAIL,1
Math,105,2,FAIL,1
Math,105,3,FAIL,1
Math,105,4,FAIL,1
Math,105,5,FAIL,1
Math,105,6,FAIL,1
Math,105,7,FAIL,1
Math,105,8,FAIL,1
Math,105,9,FAIL,1
Math,105,10,FAIL,1
Math,105,11,FAIL,1
Math,105,12,FAIL,1
Math,105,13,LIVE,0
Math,105,14,LIVE,0
Math,105,15,LIVE,0
Math,105,16,LIVE,0
Math,105,17,FAIL,1
Math,105,18,LIVE,0
Math,105,19,LIVE,0
Math,105,20,FAIL,1
Math,105,21,LIVE,0
Math,105,22,FAIL,1
Math,105,23,FAIL,1
Math,105,24,FAIL,1
Math,105,25,FAIL,1
Math,105,26,FAIL,1
Math,105,27,FAIL,1
Math,105,28,FAIL,1
Math,105,29,FAIL,1
Math,105,30,FAIL,1
Math,105,31,FAIL,1
Math,105,32,FAIL,1
Math,105,33,FAIL,1
Math,105,34,FAIL,1
Math,105,35,FAIL,1
Math,105,36,FAIL,1
Math,105,37,FAIL,1
Math,105,38,FAIL,1
Math,105,39,FAIL,1
Math,105,40,FAIL,1
