project,bug_id,mutant_no,operator,from,to,class,line,code_context,status,killed
Chart,8,275,ROR,"==(int,int)","FALSE(int,int)",org.jfree.data.time.Week,591,"    private static int findSeparator(String s) {

        int result = s.indexOf('-');
        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;",UNCOV,0
Chart,8,276,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,592,"
        int result = s.indexOf('-');
        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }",UNCOV,0
Chart,8,277,LVR,NEG,0,org.jfree.data.time.Week,594,"        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**",UNCOV,0
Chart,8,278,LVR,NEG,POS,org.jfree.data.time.Week,594,"        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**",UNCOV,0
Chart,8,279,ROR,"==(int,int)","<=(int,int)",org.jfree.data.time.Week,594,"        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**",UNCOV,0
Chart,8,280,ROR,"==(int,int)",">=(int,int)",org.jfree.data.time.Week,594,"        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**",UNCOV,0
Chart,8,281,ROR,"==(int,int)","FALSE(int,int)",org.jfree.data.time.Week,594,"        if (result == -1) {
            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**",UNCOV,0
Chart,8,282,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,595,"            result = s.indexOf(',');
        }
        if (result == -1) {
            result = s.indexOf(' ');
        }
        if (result == -1) {
            result = s.indexOf('.');
        }
        return result;
    }

    /**
     * Creates a year from a string, or returns null (format exceptions",UNCOV,0
Chart,8,283,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,613,"     *         otherwise.
     */
    private static Year evaluateAsYear(String s) {

        Year result = null;
        try {
            result = Year.parseYear(s);
        }
        catch (TimePeriodFormatException e) {
            // suppress
        }
        return result;
",UNCOV,0
Chart,8,284,LVR,NEG,0,org.jfree.data.time.Week,631,"     * @param s  the string to parse.
     * @return <code>-1</code> if the string does not contain a week number,
     *         the number of the week otherwise.
     */
    private static int stringToWeek(String s) {

        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;",UNCOV,0
Chart,8,285,LVR,NEG,POS,org.jfree.data.time.Week,631,"     * @param s  the string to parse.
     * @return <code>-1</code> if the string does not contain a week number,
     *         the number of the week otherwise.
     */
    private static int stringToWeek(String s) {

        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;",UNCOV,0
Chart,8,286,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,632,"     * @return <code>-1</code> if the string does not contain a week number,
     *         the number of the week otherwise.
     */
    private static int stringToWeek(String s) {

        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }",UNCOV,0
Chart,8,287,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,633,"     *         the number of the week otherwise.
     */
    private static int stringToWeek(String s) {

        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }",UNCOV,0
Chart,8,288,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,635,"    private static int stringToWeek(String s) {

        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress",UNCOV,0
Chart,8,289,LVR,POS,0,org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,290,LVR,POS,NEG,org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,291,ROR,"<(int,int)","!=(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,292,ROR,"<(int,int)","<=(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,293,ROR,"<(int,int)","FALSE(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,294,ROR,">(int,int)","!=(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,295,ROR,">(int,int)",">=(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,296,ROR,">(int,int)","FALSE(int,int)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,297,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,298,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,299,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.jfree.data.time.Week,636,"
        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }",UNCOV,0
Chart,8,300,LVR,NEG,0,org.jfree.data.time.Week,637,"        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }
        return result;",UNCOV,0
Chart,8,301,LVR,NEG,POS,org.jfree.data.time.Week,637,"        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }
        return result;",UNCOV,0
Chart,8,302,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.Week,637,"        int result = -1;
        s = s.replace('W', ' ');
        s = s.trim();
        try {
            result = Integer.parseInt(s);
            if ((result < 1) || (result > LAST_WEEK_IN_YEAR)) {
                result = -1;
            }
        }
        catch (NumberFormatException e) {
            // suppress
        }
        return result;",UNCOV,0
Chart,9,1,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,175,"     * @param timePeriodClass  the type of time period (<code>null</code> not
     *                         permitted).
     */
    public TimeSeries(Comparable name, String domain, String range,
                      Class timePeriodClass) {
        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }",LIVE,0
Chart,9,2,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,176,"     *                         permitted).
     */
    public TimeSeries(Comparable name, String domain, String range,
                      Class timePeriodClass) {
        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }
",LIVE,0
Chart,9,3,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,177,"     */
    public TimeSeries(Comparable name, String domain, String range,
                      Class timePeriodClass) {
        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }

    /**",EXC,1
Chart,9,4,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,178,"    public TimeSeries(Comparable name, String domain, String range,
                      Class timePeriodClass) {
        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }

    /**
     * Returns the domain description.",EXC,1
Chart,9,5,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,179,"                      Class timePeriodClass) {
        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }

    /**
     * Returns the domain description.
     *",FAIL,1
Chart,9,6,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,180,"        super(name);
        this.domain = domain;
        this.range = range;
        this.timePeriodClass = timePeriodClass;
        this.data = new java.util.ArrayList();
        this.maximumItemCount = Integer.MAX_VALUE;
        this.maximumItemAge = Long.MAX_VALUE;
    }

    /**
     * Returns the domain description.
     *
     * @return The domain description (possibly <code>null</code>).",FAIL,1
Chart,9,7,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,205,"     * @param description  the description (<code>null</code> permitted).
     *
     * @see #getDomainDescription()
     */
    public void setDomainDescription(String description) {
        String old = this.domain;
        this.domain = description;
        firePropertyChange(""Domain"", old, description);
    }

    /**
     * Returns the range description.
     *",UNCOV,0
Chart,9,8,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,206,"     *
     * @see #getDomainDescription()
     */
    public void setDomainDescription(String description) {
        String old = this.domain;
        this.domain = description;
        firePropertyChange(""Domain"", old, description);
    }

    /**
     * Returns the range description.
     *
     * @return The range description (possibly <code>null</code>).",UNCOV,0
Chart,9,9,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,230,"     * @param description  the description (<code>null</code> permitted).
     *
     * @see #getRangeDescription()
     */
    public void setRangeDescription(String description) {
        String old = this.range;
        this.range = description;
        firePropertyChange(""Range"", old, description);
    }

    /**
     * Returns the number of items in the series.
     *",UNCOV,0
Chart,9,10,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,231,"     *
     * @see #getRangeDescription()
     */
    public void setRangeDescription(String description) {
        String old = this.range;
        this.range = description;
        firePropertyChange(""Range"", old, description);
    }

    /**
     * Returns the number of items in the series.
     *
     * @return The item count.",UNCOV,0
Chart,9,11,LVR,0,POS,org.jfree.data.time.TimeSeries,277,"     *
     * @param maximum  the maximum (requires >= 0).
     *
     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);",LIVE,0
Chart,9,12,LVR,0,NEG,org.jfree.data.time.TimeSeries,277,"     *
     * @param maximum  the maximum (requires >= 0).
     *
     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);",LIVE,0
Chart,9,13,ROR,"<(int,int)","!=(int,int)",org.jfree.data.time.TimeSeries,277,"     *
     * @param maximum  the maximum (requires >= 0).
     *
     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);",EXC,1
Chart,9,14,ROR,"<(int,int)","<=(int,int)",org.jfree.data.time.TimeSeries,277,"     *
     * @param maximum  the maximum (requires >= 0).
     *
     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);",LIVE,0
Chart,9,15,ROR,"<(int,int)","FALSE(int,int)",org.jfree.data.time.TimeSeries,277,"     *
     * @param maximum  the maximum (requires >= 0).
     *
     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);",LIVE,0
Chart,9,16,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,280,"     * @see #getMaximumItemCount()
     */
    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }
",FAIL,1
Chart,9,17,ROR,">(int,int)","!=(int,int)",org.jfree.data.time.TimeSeries,282,"    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.",EXC,1
Chart,9,18,ROR,">(int,int)",">=(int,int)",org.jfree.data.time.TimeSeries,282,"    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.",LIVE,0
Chart,9,19,ROR,">(int,int)","FALSE(int,int)",org.jfree.data.time.TimeSeries,282,"    public void setMaximumItemCount(int maximum) {
        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.",FAIL,1
Chart,9,20,LVR,0,POS,org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,21,LVR,0,NEG,org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",EXC,1
Chart,9,22,AOR,"-(int,int)","%(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",LIVE,0
Chart,9,23,AOR,"-(int,int)","*(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",EXC,1
Chart,9,24,AOR,"-(int,int)","+(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",EXC,1
Chart,9,25,AOR,"-(int,int)","/(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,26,LVR,POS,0,org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,27,LVR,POS,NEG,org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,28,AOR,"-(int,int)","%(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,29,AOR,"-(int,int)","*(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,30,AOR,"-(int,int)","+(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,31,AOR,"-(int,int)","/(int,int)",org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,32,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,283,"        if (maximum < 0) {
            throw new IllegalArgumentException(""Negative 'maximum' argument."");
        }
        this.maximumItemCount = maximum;
        int count = this.data.size();
        if (count > maximum) {
            delete(0, count - maximum - 1);
        }
    }

    /**
     * Returns the maximum item age (in time periods) for the series.
     *",FAIL,1
Chart,9,33,LVR,0,POS,org.jfree.data.time.TimeSeries,311,"     *
     * @param periods  the number of time periods.
     *
     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }
",EXC,1
Chart,9,34,LVR,0,NEG,org.jfree.data.time.TimeSeries,311,"     *
     * @param periods  the number of time periods.
     *
     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }
",LIVE,0
Chart,9,35,ROR,"<(long,long)","!=(long,long)",org.jfree.data.time.TimeSeries,311,"     *
     * @param periods  the number of time periods.
     *
     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }
",EXC,1
Chart,9,36,ROR,"<(long,long)","<=(long,long)",org.jfree.data.time.TimeSeries,311,"     *
     * @param periods  the number of time periods.
     *
     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }
",EXC,1
Chart,9,37,ROR,"<(long,long)","FALSE(long,long)",org.jfree.data.time.TimeSeries,311,"     *
     * @param periods  the number of time periods.
     *
     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }
",LIVE,0
Chart,9,38,STD,<ASSIGN>,<NO-OP>,org.jfree.data.time.TimeSeries,314,"     * @see #getMaximumItemAge()
     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }

    /**
     * Returns the time period class for this series.
     * <p>",FAIL,1
Chart,9,39,LVR,TRUE,FALSE,org.jfree.data.time.TimeSeries,315,"     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }

    /**
     * Returns the time period class for this series.
     * <p>
     * Only one time period class can be used within a single series (enforced).",FAIL,1
Chart,9,40,STD,<CALL>,<NO-OP>,org.jfree.data.time.TimeSeries,315,"     */
    public void setMaximumItemAge(long periods) {
        if (periods < 0) {
            throw new IllegalArgumentException(""Negative 'periods' argument."");
        }
        this.maximumItemAge = periods;
        removeAgedItems(true);  // remove old items and notify if necessary
    }

    /**
     * Returns the time period class for this series.
     * <p>
     * Only one time period class can be used within a single series (enforced).",FAIL,1
Chart,9,41,LVR,0,POS,org.jfree.data.time.TimeSeries,356,"     *         <code>null</code> if there is no match).
     *
     * @see #getDataItem(int)
     */
    public TimeSeriesDataItem getDataItem(RegularTimePeriod period) {
        int index = getIndex(period);
        if (index >= 0) {
            return (TimeSeriesDataItem) this.data.get(index);
        }
        else {
            return null;
        }
    }",LIVE,0
Chart,9,42,LVR,0,NEG,org.jfree.data.time.TimeSeries,356,"     *         <code>null</code> if there is no match).
     *
     * @see #getDataItem(int)
     */
    public TimeSeriesDataItem getDataItem(RegularTimePeriod period) {
        int index = getIndex(period);
        if (index >= 0) {
            return (TimeSeriesDataItem) this.data.get(index);
        }
        else {
            return null;
        }
    }",EXC,1
Chart,9,43,ROR,">=(int,int)","==(int,int)",org.jfree.data.time.TimeSeries,356,"     *         <code>null</code> if there is no match).
     *
     * @see #getDataItem(int)
     */
    public TimeSeriesDataItem getDataItem(RegularTimePeriod period) {
        int index = getIndex(period);
        if (index >= 0) {
            return (TimeSeriesDataItem) this.data.get(index);
        }
        else {
            return null;
        }
    }",LIVE,0
Chart,9,44,ROR,">=(int,int)",">(int,int)",org.jfree.data.time.TimeSeries,356,"     *         <code>null</code> if there is no match).
     *
     * @see #getDataItem(int)
     */
    public TimeSeriesDataItem getDataItem(RegularTimePeriod period) {
        int index = getIndex(period);
        if (index >= 0) {
            return (TimeSeriesDataItem) this.data.get(index);
        }
        else {
            return null;
        }
    }",LIVE,0
Chart,9,45,ROR,">=(int,int)","TRUE(int,int)",org.jfree.data.time.TimeSeries,356,"     *         <code>null</code> if there is no match).
     *
     * @see #getDataItem(int)
     */
    public TimeSeriesDataItem getDataItem(RegularTimePeriod period) {
        int index = getIndex(period);
        if (index >= 0) {
            return (TimeSeriesDataItem) this.data.get(index);
        }
        else {
            return null;
        }
    }",EXC,1
Chart,9,46,LVR,POS,0,org.jfree.data.time.TimeSeries,382,"     * Returns a time period that would be the next in sequence on the end of
     * the time series.
     *
     * @return The next time period.
     */
    public RegularTimePeriod getNextTimePeriod() {
        RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
        return last.next();
    }

    /**
     * Returns a collection of all the time periods in the time series.
     *",UNCOV,0
Chart,9,47,LVR,POS,NEG,org.jfree.data.time.TimeSeries,382,"     * Returns a time period that would be the next in sequence on the end of
     * the time series.
     *
     * @return The next time period.
     */
    public RegularTimePeriod getNextTimePeriod() {
        RegularTimePeriod last = getTimePeriod(getItemCount() - 1);
        return last.next();
    }

    /**
     * Returns a collection of all the time periods in the time series.
     *",UNCOV,0
